filename,contract,abi,bytecode
691.sol,node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,"[{""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
691.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
691.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
6613.sol,6613.sol:Manager,"[{""inputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""constructor""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""name"": ""balanceOf"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""_addr"", ""type"": ""address""}, {""internalType"": ""address"", ""name"": ""_newManager"", ""type"": ""address""}], ""name"": ""setManager"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [], ""name"": ""totalSupply"", ""outputs"": [{""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860035f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600281905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b6106538061020f5f395ff3fe608060405234801561000f575f5ffd5b5060043610610060575f3560e01c806318160ddd146100645780635df8122f1461008257806370a082311461009e578063715018a6146100ce5780638da5cb5b146100d8578063f2fde38b146100f6575b5f5ffd5b61006c610112565b604051610079919061049d565b60405180910390f35b61009c60048036038101906100979190610514565b610118565b005b6100b860048036038101906100b39190610552565b610263565b6040516100c5919061049d565b60405180910390f35b6100d6610278565b005b6100e061028b565b6040516100ed919061058c565b60405180910390f35b610110600480360381019061010b9190610552565b6102b2565b005b60025481565b60015f8373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff168073ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff16146101e3576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016101da906105ff565b60405180910390fd5b8160015f8573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff160217905550505050565b6003602052805f5260405f205f915090505481565b610280610336565b6102895f6103bd565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6102ba610336565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff160361032a575f6040517f1e4fbdf7000000000000000000000000000000000000000000000000000000008152600401610321919061058c565b60405180910390fd5b610333816103bd565b50565b61033e61047e565b73ffffffffffffffffffffffffffffffffffffffff1661035c61028b565b73ffffffffffffffffffffffffffffffffffffffff16146103bb5761037f61047e565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016103b2919061058c565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b61049781610485565b82525050565b5f6020820190506104b05f83018461048e565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6104e3826104ba565b9050919050565b6104f3816104d9565b81146104fd575f5ffd5b50565b5f8135905061050e816104ea565b92915050565b5f5f6040838503121561052a576105296104b6565b5b5f61053785828601610500565b925050602061054885828601610500565b9150509250929050565b5f60208284031215610567576105666104b6565b5b5f61057484828501610500565b91505092915050565b610586816104d9565b82525050565b5f60208201905061059f5f83018461057d565b92915050565b5f82825260208201905092915050565b7f53656e646572206e6f7420617574686f72697a65642e000000000000000000005f82015250565b5f6105e96016836105a5565b91506105f4826105b5565b602082019050919050565b5f6020820190508181035f830152610616816105dd565b905091905056fea26469706673582212201a109c6d5917aecd111db54d8765e3c22af376c54c4170c2b453cb1651df08ae64736f6c634300081e0033
6613.sol,node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,"[{""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
6613.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
6613.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
2308.sol,2308.sol:Registration,"[{""inputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""constructor""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""issuer"", ""type"": ""address""}], ""name"": ""isRegistered"", ""outputs"": [{""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016100789190610211565b60405180910390fd5b6100908161011160201b60201c565b505f600190505b6003811161010b575f8190506001805f8373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f6101000a81548160ff02191690831515021790555050808061010390610260565b915050610097565b506102a7565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101fb826101d2565b9050919050565b61020b816101f1565b82525050565b5f6020820190506102245f830184610202565b92915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52601160045260245ffd5b5f819050919050565b5f61026a82610257565b91507fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff820361029c5761029b61022a565b5b600182019050919050565b61043b806102b45f395ff3fe608060405234801561000f575f5ffd5b506004361061004a575f3560e01c8063715018a61461004e5780638da5cb5b14610058578063c3c5a54714610076578063f2fde38b146100a6575b5f5ffd5b6100566100c2565b005b6100606100d5565b60405161006d9190610360565b60405180910390f35b610090600480360381019061008b91906103a7565b6100fc565b60405161009d91906103ec565b60405180910390f35b6100c060048036038101906100bb91906103a7565b61014e565b005b6100ca6101d2565b6100d35f610259565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b5f60015f8373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f9054906101000a900460ff169050919050565b6101566101d2565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036101c6575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016101bd9190610360565b60405180910390fd5b6101cf81610259565b50565b6101da61031a565b73ffffffffffffffffffffffffffffffffffffffff166101f86100d5565b73ffffffffffffffffffffffffffffffffffffffff16146102575761021b61031a565b6040517f118cdaa700000000000000000000000000000000000000000000000000000000815260040161024e9190610360565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f61034a82610321565b9050919050565b61035a81610340565b82525050565b5f6020820190506103735f830184610351565b92915050565b5f5ffd5b61038681610340565b8114610390575f5ffd5b50565b5f813590506103a18161037d565b92915050565b5f602082840312156103bc576103bb610379565b5b5f6103c984828501610393565b91505092915050565b5f8115159050919050565b6103e6816103d2565b82525050565b5f6020820190506103ff5f8301846103dd565b9291505056fea2646970667358221220d9e482e58db37e0937c5239f73765c640d59ef8a60a8ebf1daeaac7149a9828c64736f6c634300081e0033
2308.sol,node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,"[{""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
2308.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
2308.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
6042.sol,6042.sol:Library,"[{""inputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""constructor""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""_libraryAddress"", ""type"": ""address""}], ""name"": ""getLibraryInfo"", ""outputs"": [{""internalType"": ""string"", ""name"": """", ""type"": ""string""}, {""internalType"": ""string"", ""name"": """", ""type"": ""string""}, {""internalType"": ""uint256"", ""name"": """", ""type"": ""uint256""}, {""internalType"": ""bool"", ""name"": """", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""name"": ""libraries"", ""outputs"": [{""internalType"": ""string"", ""name"": ""name"", ""type"": ""string""}, {""internalType"": ""string"", ""name"": ""location"", ""type"": ""string""}, {""internalType"": ""uint256"", ""name"": ""booksCount"", ""type"": ""uint256""}, {""internalType"": ""bool"", ""name"": ""isOpen"", ""type"": ""bool""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906102df565b60405180910390fd5b610090816101df60201b60201c565b505f600190505b600381116101d9575f81905060405180608001604052806040518060400160405280600781526020017f4c6962726172790000000000000000000000000000000000000000000000000081525081526020016040518060400160405280600881526020017f4c6f636174696f6e0000000000000000000000000000000000000000000000008152508152602001600181526020016001151581525060015f8373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f820151815f0190816101829190610535565b5060208201518160010190816101989190610535565b50604082015181600201556060820151816003015f6101000a81548160ff0219169083151502179055509050505080806101d190610631565b915050610097565b50610678565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6102c9826102a0565b9050919050565b6102d9816102bf565b82525050565b5f6020820190506102f25f8301846102d0565b92915050565b5f81519050919050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52604160045260245ffd5b7f4e487b71000000000000000000000000000000000000000000000000000000005f52602260045260245ffd5b5f600282049050600182168061037357607f821691505b6020821081036103865761038561032f565b5b50919050565b5f819050815f5260205f209050919050565b5f6020601f8301049050919050565b5f82821b905092915050565b5f600883026103e87fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff826103ad565b6103f286836103ad565b95508019841693508086168417925050509392505050565b5f819050919050565b5f819050919050565b5f61043661043161042c8461040a565b610413565b61040a565b9050919050565b5f819050919050565b61044f8361041c565b61046361045b8261043d565b8484546103b9565b825550505050565b5f5f905090565b61047a61046b565b610485818484610446565b505050565b5b818110156104a85761049d5f82610472565b60018101905061048b565b5050565b601f8211156104ed576104be8161038c565b6104c78461039e565b810160208510156104d6578190505b6104ea6104e28561039e565b83018261048a565b50505b505050565b5f82821c905092915050565b5f61050d5f19846008026104f2565b1980831691505092915050565b5f61052583836104fe565b9150826002028217905092915050565b61053e826102f8565b67ffffffffffffffff81111561055757610556610302565b5b610561825461035c565b61056c8282856104ac565b5f60209050601f83116001811461059d575f841561058b578287015190505b610595858261051a565b8655506105fc565b601f1984166105ab8661038c565b5f5b828110156105d2578489015182556001820191506020850194506020810190506105ad565b868310156105ef57848901516105eb601f8916826104fe565b8355505b6001600288020188555050505b505050505050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52601160045260245ffd5b5f61063b8261040a565b91507fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff820361066d5761066c610604565b5b600182019050919050565b610811806106855f395ff3fe608060405234801561000f575f5ffd5b5060043610610055575f3560e01c806321df30e114610059578063715018a61461008c5780638da5cb5b14610096578063f2fde38b146100b4578063fdee24cf146100d0575b5f5ffd5b610073600480360381019061006e9190610638565b610103565b6040516100839493929190610705565b60405180910390f35b610094610247565b005b61009e61025a565b6040516100ab9190610765565b60405180910390f35b6100ce60048036038101906100c99190610638565b610281565b005b6100ea60048036038101906100e59190610638565b610305565b6040516100fa9493929190610705565b60405180910390f35b6001602052805f5260405f205f91509050805f018054610122906107ab565b80601f016020809104026020016040519081016040528092919081815260200182805461014e906107ab565b80156101995780601f1061017057610100808354040283529160200191610199565b820191905f5260205f20905b81548152906001019060200180831161017c57829003601f168201915b5050505050908060010180546101ae906107ab565b80601f01602080910402602001604051908101604052809291908181526020018280546101da906107ab565b80156102255780601f106101fc57610100808354040283529160200191610225565b820191905f5260205f20905b81548152906001019060200180831161020857829003601f168201915b505050505090806002015490806003015f9054906101000a900460ff16905084565b61024f61048b565b6102585f610512565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b61028961048b565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036102f9575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016102f09190610765565b60405180910390fd5b61030281610512565b50565b6060805f5f5f60015f8773ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f209050805f01816001018260020154836003015f9054906101000a900460ff16838054610373906107ab565b80601f016020809104026020016040519081016040528092919081815260200182805461039f906107ab565b80156103ea5780601f106103c1576101008083540402835291602001916103ea565b820191905f5260205f20905b8154815290600101906020018083116103cd57829003601f168201915b505050505093508280546103fd906107ab565b80601f0160208091040260200160405190810160405280929190818152602001828054610429906107ab565b80156104745780601f1061044b57610100808354040283529160200191610474565b820191905f5260205f20905b81548152906001019060200180831161045757829003601f168201915b505050505092509450945094509450509193509193565b6104936105d3565b73ffffffffffffffffffffffffffffffffffffffff166104b161025a565b73ffffffffffffffffffffffffffffffffffffffff1614610510576104d46105d3565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016105079190610765565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610607826105de565b9050919050565b610617816105fd565b8114610621575f5ffd5b50565b5f813590506106328161060e565b92915050565b5f6020828403121561064d5761064c6105da565b5b5f61065a84828501610624565b91505092915050565b5f81519050919050565b5f82825260208201905092915050565b8281835e5f83830152505050565b5f601f19601f8301169050919050565b5f6106a582610663565b6106af818561066d565b93506106bf81856020860161067d565b6106c88161068b565b840191505092915050565b5f819050919050565b6106e5816106d3565b82525050565b5f8115159050919050565b6106ff816106eb565b82525050565b5f6080820190508181035f83015261071d818761069b565b90508181036020830152610731818661069b565b905061074060408301856106dc565b61074d60608301846106f6565b95945050505050565b61075f816105fd565b82525050565b5f6020820190506107785f830184610756565b92915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52602260045260245ffd5b5f60028204905060018216806107c257607f821691505b6020821081036107d5576107d461077e565b5b5091905056fea26469706673582212202c3d5bf0f2334c0699cacba0ddd0879c03f128cb5e0c0de10ac83fd4adc9fa8564736f6c634300081e0033
6042.sol,node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,"[{""inputs"": [{""internalType"": ""address"", ""name"": ""owner"", ""type"": ""address""}], ""name"": ""OwnableInvalidOwner"", ""type"": ""error""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""account"", ""type"": ""address""}], ""name"": ""OwnableUnauthorizedAccount"", ""type"": ""error""}, {""anonymous"": false, ""inputs"": [{""indexed"": true, ""internalType"": ""address"", ""name"": ""previousOwner"", ""type"": ""address""}, {""indexed"": true, ""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""OwnershipTransferred"", ""type"": ""event""}, {""inputs"": [], ""name"": ""owner"", ""outputs"": [{""internalType"": ""address"", ""name"": """", ""type"": ""address""}], ""stateMutability"": ""view"", ""type"": ""function""}, {""inputs"": [], ""name"": ""renounceOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}, {""inputs"": [{""internalType"": ""address"", ""name"": ""newOwner"", ""type"": ""address""}], ""name"": ""transferOwnership"", ""outputs"": [], ""stateMutability"": ""nonpayable"", ""type"": ""function""}]",
6042.sol,node_modules/@openzeppelin/contracts/utils/Context.sol:Context,[],
6042.sol,openzeppelin/SafeMath.sol:SafeMath,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
